role,com_name,experience,salary,location
Lead Data Analyst,Patanjali Research Foundation,3-6 Yrs,Not disclosed,"Haridwar, New Delhi"
Lead Data Analyst,Leading Client,2-5 Yrs,Not disclosed,Maharashtra
Lead Data Analyst,Leading Client,3-5 Yrs,Not disclosed,Pan India
Lead Data Analyst,Leading Client,4-5 Yrs,Not disclosed,"India, India"
Lead Data Analyst,Leading Software Technologies,6-10 Yrs,20-27.5 Lacs PA,Hybrid - Chennai
Lead Data Analyst,Leading Client,4-5 Yrs,Not disclosed,India
Lead Data Analyst,Tokopedia,3-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Gojek,4-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Apollo TeleHealth,3-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,IDESLABS,8-9 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Grid Dynamics,3-5 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,AstraZeneca India Pvt. Ltd,5-10 Yrs,Not disclosed,Chennai
Lead Data Analyst,PwC Service Delivery Center,4-7 Yrs,Not disclosed,Gurugram
Lead Data Analyst,International Centre For Excellence (ice),4-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Sandoz,4-6 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Quiksync Technologies Llp,5-10 Yrs,12-22 Lacs PA,Remote
Lead Data Analyst,Micron Software,3-6 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Sandoz,3-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Sandoz,4-7 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Diverse Lynx,2-6 Yrs,Not disclosed,Pune
Lead Data Analyst,Capsilon Corporation.,5-9 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Deutsche Bank,3-4 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Inmobi,2-4 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Deutsche Bank,5-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Deutsche Bank,0-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Deutsche Bank,1-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,HP,3-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Iifl Samasta,2-5 Yrs,4.5-8 Lacs PA,"Bengaluru, India"
Lead Data Analyst,Deutsche Bank,7-12 Yrs,Not disclosed,Mumbai
Lead Data Analyst,Amgen Inc,4-9 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,PwC Service Delivery Center,8-11 Yrs,Not disclosed,Kolkata
Lead Data Analyst,Sandoz,9-14 Yrs,Not disclosed,"Warangal, Hyderabad, Nizamabad"
Lead Data Analyst,Sandoz,7-10 Yrs,Not disclosed,"Warangal, Hyderabad, Nizamabad"
Lead Data Analyst,PwC Service Delivery Center,9-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Medtronic,5-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,ILM 360,7-11 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Altimetrik,5-10 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru"
Lead Data Analyst,IT Services,6-8 Yrs,Not disclosed,"Hyderabad, Bengaluru"
Lead Data Analyst,Bank Of America,2-8 Yrs,Not disclosed,"Hyderabad, Chennai, Gurugram"
Lead Data Analyst,Wipro,6-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Kloud9,7-10 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Lingaro Sp Z Oo,5-10 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Cynosure Corporate Solutions,7-10 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Encora,5-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Lingaro Sp Z Oo,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Lingaro Sp Z Oo,4-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Lingaro Sp Z Oo,2-4 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Strategic Skill Tech,5-7 Yrs,Not disclosed,"Mumbai, Delhi / NCR, Bengaluru"
Lead Data Analyst,Hdfc Bank,5-10 Yrs,Not disclosed,Chennai
Lead Data Analyst,DUN BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,5-8 Yrs,Not disclosed,Chennai
Lead Data Analyst,EY,1-4 Yrs,Not disclosed,Kochi
Lead Data Analyst,Skilfil Consultants,6-10 Yrs,18-20 Lacs PA,Pune
Lead Data Analyst,AstraZeneca India Pvt. Ltd,3-6 Yrs,Not disclosed,Chennai
Lead Data Analyst,Bajaj Finserv Ltd.,3-4 Yrs,Not disclosed,Pune
Lead Data Analyst,Clarivate,1-4 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Clarivate,2-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,PwC Service Delivery Center,3-8 Yrs,Not disclosed,Kolkata
Lead Data Analyst,Capco,5-10 Yrs,15-25 Lacs PA,"Hybrid - Pune, Bengaluru"
Lead Data Analyst,Infosys,6-11 Yrs,7-15 Lacs PA,"Hybrid - Hyderabad, Pune, Bengaluru"
Lead Data Analyst,Accenture,5-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Amazon,0-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Accenture,3-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Infosys,5-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Infosys,3-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,PwC Service Delivery Center,3-6 Yrs,Not disclosed,"Kolkata, Bengaluru"
Lead Data Analyst,PwC Service Delivery Center,1-4 Yrs,Not disclosed,"Kolkata, Bengaluru"
Lead Data Analyst,Schneider Electric,1-6 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Capgemini,7-9 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Capgemini,4-6 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Bahwan CyberTek,5-10 Yrs,5-15 Lacs PA,"Hybrid - Hyderabad, Chennai, Bengaluru"
Lead Data Analyst,Acuity Knowledge Partners,3-6 Yrs,Not disclosed,"Hybrid - Gurugram, Bengaluru"
Lead Data Analyst,Flipkart,1-2 Yrs,3.25-5.5 Lacs PA,Bengaluru(Bellandur)
Lead Data Analyst,Siemens,10-14 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Siemens,6-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Tech Mahindra,3-7 Yrs,16-20 Lacs PA,"Navi Mumbai, Mumbai (All Areas)(Ghansoli)"
Lead Data Analyst,Accenture,3-5 Yrs,Not disclosed,Mumbai
Lead Data Analyst,Epergne Solutions,4-7 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,"Top B2B Corporate, Management Consulting Firm",1-2 Yrs,2.5-5 Lacs PA,Hyderabad
Lead Data Analyst,EY,9-14 Yrs,Not disclosed,Hybrid - Kochi
Lead Data Analyst,Valuelabs,6-10 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Accolite Software India Pvt Ltd,5-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Avk Tech Solutions,5-10 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,NOVARTIS,2-4 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,NOVARTIS,10-12 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Leading Client,6-8 Yrs,Not disclosed,"Pune, Chennai, Bengaluru"
Lead Data Analyst,Leading Client,5-8 Yrs,Not disclosed,Karnataka
Lead Data Analyst,Hitachi Cash Management Services,3-6 Yrs,6-10 Lacs PA,Mumbai
Lead Data Analyst,Tavant Technologies,5-8 Yrs,Not disclosed,"Hybrid - Noida, Hyderabad/Secunderabad, Bangalore/Bengaluru"
Lead Data Analyst,Wipro,5-10 Yrs,Not disclosed,"Hybrid - Hyderabad, Chennai, Bengaluru"
Lead Data Analyst,A product based Telecom Domain IT Company.,5-10 Yrs,Not disclosed,"Noida, Kolkata, Bengaluru"
Lead Data Analyst,Capco,7-12 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune, Bengaluru"
Lead Data Analyst,SAP,4-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Capgemini,6-9 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,ADQ Services,1-3 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,USHEMA MANSYSTEM,3-8 Yrs,3-8 Lacs PA,"Ahmedabad, Bengaluru, Delhi / NCR"
Lead Data Analyst,Quantium Analytics,3-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Teceze Consultancy Services,8-10 Yrs,10-16 Lacs PA,Navi Mumbai
Lead Data Analyst,PwC Service Delivery Center,3-7 Yrs,Not disclosed,"Kolkata, Hyderabad, Bengaluru"
Lead Data Analyst,Siemens,6-9 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Zetwerk,14-16 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru"
Lead Data Analyst,PwC Service Delivery Center,2-5 Yrs,Not disclosed,"Kolkata, Hyderabad, Bengaluru"
Lead Data Analyst,E2E Infoware,5-8 Yrs,Not disclosed,"Chennai, Bengaluru"
Lead Data Analyst,Encora,5-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Sun Life Global Solutions,10-16 Yrs,Not disclosed,"Gurugram, Bengaluru"
Lead Data Analyst,Capillary Technologies,5-7 Yrs,14-16 Lacs PA,"Hybrid - Mysuru, Bengaluru"
Lead Data Analyst,Lobo Staffing Solutions (LSS),3-7 Yrs,3-6.5 Lacs PA,Hybrid - Mumbai (All Areas)(Bandra Kurla Complex)
Lead Data Analyst,Broadridge,2-4 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,GSK India,4-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Optum,3-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Accenture,3-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Optum,1-4 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Capgemini,2-6 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Envision Technology Solutions,7-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Visa,5-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Infosys,5-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Infosys,2-6 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Accenture,4-7 Yrs,Not disclosed,"Gurugram, Bengaluru"
Lead Data Analyst,Siemens,1-6 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Schneider Electric,3-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Deutsche Bank,2-4 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Capgemini,4-8 Yrs,8-18 Lacs PA,Bengaluru
Lead Data Analyst,Milestone Online Technology,0-1 Yrs,2.25-3 Lacs PA,"Hybrid - Hyderabad, Chennai, Bengaluru"
Lead Data Analyst,Capgemini,2-4 Yrs,Not disclosed,Noida
Lead Data Analyst,Varsity Education Management,2-5 Yrs,2-5 Lacs PA,Hyderabad(Madhapur)
Lead Data Analyst,Aeries Technology,5-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,m,2-5 Yrs,2-3.5 Lacs PA,Hyderabad
Lead Data Analyst,Hanker Systems (india),3-5 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Hitachi Energy,1-6 Yrs,Not disclosed,Chennai
Lead Data Analyst,Deutsche Bank,1-5 Yrs,Not disclosed,Jaipur
Lead Data Analyst,Cloudgemini Solutions,Not Provided,Unpaid,Hyderabad
Lead Data Analyst,RCI Logistics,3-5 Yrs,3-4 Lacs PA,Hyderabad(Kompally)
Lead Data Analyst,FMC,7-12 Yrs,20-22.5 Lacs PA,Hyderabad
Lead Data Analyst,HP,3-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,MSCI Services,0-5 Yrs,Not disclosed,Mumbai
Lead Data Analyst,Renowned Client,2-5 Yrs,20-25 Lacs PA,Navi Mumbai
Lead Data Analyst,JSW Steel,6-10 Yrs,7-12 Lacs PA,Navi Mumbai
Lead Data Analyst,Hitachi Energy,1-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Deutsche Bank,1-4 Yrs,Not disclosed,Mumbai
Lead Data Analyst,TE Connectivity,7-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,JPMorgan Chase Bank,2-7 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Infosys,9-11 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,tiket.com,4-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Relx Group,4-9 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Lead Data Analyst,Patil Group,2-3 Yrs,5-5.5 Lacs PA,Hyderabad
Lead Data Analyst,Leading Client,6-9 Yrs,Not disclosed,"Hybrid - Hyderabad, Pune"
Lead Data Analyst,Paypal,4-9 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Amazon,4-8 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Acess Meditech,0-3 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Zoom Start India,2-3 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Innovations Investment Management India Pvt Ltd,7-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Pluto7,2-5 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,USHEMA MANSYSTEM,3-8 Yrs,5-12 Lacs PA,"Pune, Delhi / NCR, Mumbai (All Areas)"
Lead Data Analyst,Cdp India,3-6 Yrs,3-6 Lacs PA,Mumbai (All Areas)(Lower Parel)
Lead Data Analyst,People Powered Solutions,3-6 Yrs,7-15 Lacs PA,Pune(Kalyani Nagar)
Lead Data Analyst,London Stock Exchange Group (LSEG),5-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,A1 Selectors,4-7 Yrs,15-30 Lacs PA,Bengaluru
Lead Data Analyst,PR Management,2-5 Yrs,5-15 Lacs PA,Bengaluru
Lead Data Analyst,Reuters,8-10 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Epsilon Data Management,5-8 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Auditics,5-10 Yrs,20-30 Lacs PA,"Hybrid - Mumbai, Chennai, Bengaluru"
Lead Data Analyst,Hiring for one of top Multinational Company,7-12 Yrs,18-33 Lacs PA,"Pune, Bengaluru"
Lead Data Analyst,Orange Business Services,4-6 Yrs,Not disclosed,Gurugram
Lead Data Analyst,Robosoft Technologies,3-5 Yrs,Not disclosed,"Mumbai, Udupi, Bengaluru"
Lead Data Analyst,Capillary Technologies,2-5 Yrs,Not disclosed,Mysuru
Lead Data Analyst,Robosoft Technologies,3-6 Yrs,Not disclosed,"Mumbai, Udupi, Bengaluru"
Lead Data Analyst,Mastercard,5-9 Yrs,Not disclosed,Pune
Lead Data Analyst,DUN BRADSTREET INFORMATION SERVICES INDIA PRIVATE LIMITED,4-7 Yrs,Not disclosed,Chennai
Lead Data Analyst,Amazon,2-9 Yrs,Not disclosed,Hyderabad
Lead Data Analyst,Virtusa,8-13 Yrs,Not disclosed,Bengaluru
Lead Data Analyst,Aditya Birla Education Trust,1-3 Yrs,5-7 Lacs PA,Mumbai (All Areas)(Worli)
Lead Data Analyst,Morningstar,1-2 Yrs,Not disclosed,Hybrid - Navi Mumbai
Lead Data Analyst,Mercid Technology Solutions,9-14 Yrs,25-30 Lacs PA,Chennai
Lead Data Analyst,The Career Next,1-2 Yrs,1-4 Lacs PA,"Gurugram, Delhi / NCR"
Lead Data Analyst,A.P. Moller Maersk,2-10 Yrs,Not disclosed,Pune
Senior Data Analyst,Wipro,3-5 Yrs,Not disclosed,"Bangalore Rural, Bengaluru"
Senior Data Analyst,Feuji Software Solutions,5-9 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Accenture,5-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Highspot,3-6 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Celsior Technologies,5-10 Yrs,19-25 Lacs PA,"Hybrid - Hyderabad, Delhi / NCR"
Senior Data Analyst,Epsilon Data Management,5-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Uplers,4-9 Yrs,Not disclosed,Remote
Senior Data Analyst,Hdfc Bank,6-11 Yrs,6-16 Lacs PA,"Mumbai, Thane, Navi Mumbai"
Senior Data Analyst,AstraZeneca India Pvt. Ltd,5-10 Yrs,Not disclosed,Chennai
Senior Data Analyst,Equifax Credit Information Services Private Limited,5-7 Yrs,Not disclosed,Pune
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Indium Software,3-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Lobo Staffing Solutions (LSS),3-7 Yrs,3-6.5 Lacs PA,Hybrid - Mumbai (All Areas)(Bandra Kurla Complex)
Senior Data Analyst,Capco,4-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Senior Data Analyst,Capco,8-12 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Senior Data Analyst,Numerator,2-4 Yrs,4-6 Lacs PA,Remote
Senior Data Analyst,Paytm,3-6 Yrs,17-22.5 Lacs PA,Remote
Senior Data Analyst,The Hackett Group,2-6 Yrs,9-12 Lacs PA,Hyderabad
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,PR Management,2-5 Yrs,5-15 Lacs PA,Bengaluru
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Remote
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,New Delhi
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Mumbai
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Kolkata
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Chennai
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Pune
Senior Data Analyst,Coreinsightsai,5-8 Yrs,Not disclosed,Ahmedabad
Senior Data Analyst,Leading Client,5-10 Yrs,Not disclosed,"Lakshadweep, Chandigarh, Dadra & Nagar Haveli"
Senior Data Analyst,HSBC,9-14 Yrs,14-24 Lacs PA,Pune(Airport Road)
Senior Data Analyst,Groundtruth,2-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru"
Senior Data Analyst,Pratibha Analytics,3-8 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,NOVARTIS,4-6 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Capco,4-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Capco,7-12 Yrs,Not disclosed,"Hybrid - Pune, Bengaluru"
Senior Data Analyst,Accolite Software India Pvt Ltd,3-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Sandoz,4-6 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Tokopedia,3-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Gojek,4-10 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,IDESLABS,8-9 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Hdfc Bank,5-10 Yrs,Not disclosed,Chennai
Senior Data Analyst,Bajaj Finserv Ltd.,3-4 Yrs,Not disclosed,Pune
Senior Data Analyst,Turing,5-8 Yrs,Not disclosed,Remote
Senior Data Analyst,Orange Business Services,4-6 Yrs,Not disclosed,Gurugram
Senior Data Analyst,Capillary Technologies,2-5 Yrs,Not disclosed,Mysuru
Senior Data Analyst,Intelligent Human Resources Solutions India,7-12 Yrs,18-30 Lacs PA,Remote
Senior Data Analyst,Rarr Technologies,3-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Target,7-12 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Target,3-8 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Robosoft Technologies,3-5 Yrs,Not disclosed,"Mumbai, Udupi, Bengaluru"
Senior Data Analyst,Auditics,5-10 Yrs,20-30 Lacs PA,"Hybrid - Mumbai, Chennai, Bengaluru"
Senior Data Analyst,Target,3-9 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Robosoft Technologies,3-6 Yrs,Not disclosed,"Mumbai, Udupi, Bengaluru"
Senior Data Analyst,A1 Selectors,4-7 Yrs,15-30 Lacs PA,Bengaluru
Senior Data Analyst,Luxoft,5-6 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Pristine IT Code Pvt Ltd,6-10 Yrs,8-15 Lacs PA,"Mumbai, Navi Mumbai, Mumbai (All Areas)"
Senior Data Analyst,Groundtruth,4-9 Yrs,Not disclosed,Remote
Senior Data Analyst,Comscore,8-13 Yrs,Not disclosed,Pune
Senior Data Analyst,Turing,7-10 Yrs,Not disclosed,Remote
Senior Data Analyst,First Soft Solutions,2-6 Yrs,Not disclosed,Chennai
Senior Data Analyst,Beinex,2-4 Yrs,Not disclosed,Kochi
Senior Data Analyst,Beinex,3-5 Yrs,Not disclosed,Kochi
Senior Data Analyst,Demandbase,5-8 Yrs,Not disclosed,Pune
Senior Data Analyst,Turing,6-8 Yrs,Not disclosed,Remote
Senior Data Analyst,Reyika,5-10 Yrs,15-25 Lacs PA,Faridabad
Senior Data Analyst,Grid Dynamics,3-5 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Leading Client,5-10 Yrs,Not disclosed,Hyderabad
Senior Data Analyst,Indium Software,2-4 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Luxoft,5-6 Yrs,Not disclosed,Pune
Senior Data Analyst,FIS,2-7 Yrs,Not disclosed,Noida
Senior Data Analyst,Srijan,1-5 Yrs,Not disclosed,Gurugram
Senior Data Analyst,Srijan- A Material+ Company,1-5 Yrs,Not disclosed,Gurugram
Senior Data Analyst,Converge Staffing Solutions,3-7 Yrs,17-18 Lacs PA,Noida
Senior Data Analyst,Indium Software,2-4 Yrs,Not disclosed,Remote
Senior Data Analyst,Leading Client,5-10 Yrs,Not disclosed,Pune
Senior Data Analyst,Leading Client,5-10 Yrs,Not disclosed,Chennai
Senior Data Analyst,Leading Client,5-10 Yrs,Not disclosed,Bhubaneswar
Senior Data Analyst,GSK India,4-5 Yrs,Not disclosed,Bengaluru
Senior Data Analyst,Zetwerk,4-6 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru"
Senior Data Analyst,Tiger Analytics,3-7 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru"
Senior Data Analyst,Envision Technology Solutions,6-9 Yrs,Not disclosed,Ahmedabad
Senior Data Analyst,Siemens,3-5 Yrs,Not disclosed,Panaji
